text,label
নীরবে আমি ভেতরে ভেতরে কষ্ট পাচ্ছি,sad
সত্যি আমি এই মুহূর্তটা উপভোগ করছি,happy
আমি আজ খুব আনন্দ পাচ্ছি,happy
আজ একা আমি কিছু করতে ইচ্ছা করে না,depression
আজ আনন্দে আমি সবকিছু খুব সুন্দর লাগছে,happy
আজ চুপচাপ আমি আজকের দিনটা পর্যবেক্ষণ করছি,neutral
এই মুহূর্তে আমি চুপচাপ বসে আছি,neutral
এই মুহূর্তে আমি কিছু ভাবছি,neutral
একাকী আমি আজ খুব মন খারাপ,sad
আজ সত্যিই আমি বন্ধুদের সাথে সময় কাটাতে ভালোবাসি,happy
আজ আমি সবকিছু খুব নিরর্থক লাগে,depression
আমি খুব কষ্ট পাচ্ছি,sad
আজকে আমি খুব হতাশ বোধ করছি,sad
আজ বিকেলে আমি আজকের দিনটা পর্যবেক্ষণ করছি,neutral
আমি মনে হয় কেউ আমাকে বোঝে না,depression
আজ সকালে আমি আজ খুব আনন্দ পাচ্ছি,happy
আমি শুধু সময় পার করছি,neutral
এই মুহূর্তে আমি শুধু সময় পার করছি,neutral
আজ সকালে আমি আজ খুব একা লাগছে,sad
মাঝে মাঝে আমি ভবিষ্যৎটা অন্ধকার দেখি,depression
আজ আমি শুধু বসে আছি,neutral
নীরবে আমি কিছুতেই আশা পাই না,depression
চুপচাপ আমি সবকিছু খুব নিরর্থক লাগে,depression
আজ রাতে আমি আজ খুব খুশি অনুভব করছি,happy
নীরবে আমি সবকিছু ছেড়ে দিতে ইচ্ছা করে,depression
নীরবে আমি আজ অনেক কষ্ট লাগছে,sad
মন থেকে আমি এই অনুভূতিটা উপভোগ করছি,happy
আজ সকালে আমি আজ অনেক কষ্ট লাগছে,sad
আজ ভাবছি আমি মনে হয় কেউ আমাকে বোঝে না,depression
আজ একা আমি মনে হয় কেউ আমাকে বোঝে না,depression
আজ সত্যিই আমি এই পৃথিবীটা ভালো লাগে,happy
নীরবে আমি কিছু করতে ইচ্ছা করে না,depression
এখন আমি খুব হতাশ বোধ করছি,sad
এখন আমি আজকের খবর পড়ছি,neutral
সত্যি আমি তোমাকে ভালোবাসি,happy
আজ নীরবে আমি কিছুতেই আশা পাই না,depression
আজ রাতে আমি আজকের আবহাওয়াটা উপভোগ করছি,happy
আমি পোস্টটা দেখছি,neutral
মাঝে মাঝে আমি নিজেকে খুব একা মনে করি,depression
আমি আজ খুব মন খারাপ,sad
খুশি হয়ে আমি এই পৃথিবীটা ভালো লাগে,happy
নীরবে আমি মনে হয় কেউ আমাকে বোঝে না,depression
চুপচাপ আমি কিছুতেই আগ্রহ পাই না,depression
হেসে আমি এই জীবনটাকে ভালোবাসি,happy
খুশি হয়ে আমি আজকের সকালটা ভালো লাগছে,happy
চুপচাপ আমি কিছুতেই ভালো লাগছে না,sad
এই মুহূর্তে আমি এই লেখাটা পড়ছি,neutral
আজ সত্যিই আমি এই জীবনটাকে ভালোবাসি,happy
আজ চুপচাপ আমি মোবাইলে স্ক্রল করছি,neutral
আমি কিছু ভাবছি,neutral
আজ আমি আজকে খুব খারাপ লাগছে,sad
আজ ভাবছি আমি কিছুতেই আশা পাই না,depression
আজ রাতে আমি আজ খুব মন খারাপ,sad
